fitmethod,antigenicdist,aaver,adjver,featureType,protein_name,serum,lower,Median,upper
nnls,thai_map,AA,adj_none,aasub,anchored_capsid_protein_C,DENV2/THAILAND/1994/00327/94,1.1287452293371838,1.1660901740785596,1.1976926349190589
nnls,thai_map,AA,adj_none,aasub,capsid_protein_C,DENV2/THAILAND/1994/00327/94,1.1520956448365696,1.1892873897013636,1.2208561328176417
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2B,DENV2/THAILAND/1994/00327/94,1.1973479653085461,1.2378995771153565,1.272296096369331
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4A,DENV2/THAILAND/1994/00327/94,1.2072822256005913,1.2434873760939187,1.2780002735383
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_M,DENV2/THAILAND/1994/00327/94,1.2164887478954864,1.253813306845151,1.2849136753987316
nnls,thai_map,AA,adj_none,aasub,protein_2K,DENV2/THAILAND/1994/00327/94,1.2185531434778607,1.2566165605309463,1.2905031782911958
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS1,DENV2/THAILAND/1994/00327/94,1.2231554813658716,1.2597164003724388,1.2943484963887175
nnls,thai_map,AA,adj_none,aasub,envelope_protein_E,DENV2/THAILAND/1994/00523/94,1.0766406314251424,1.1042681547506161,1.130556099192272
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4B,DENV2/THAILAND/1994/00523/94,1.0875079970227917,1.126041166314322,1.1679430215518254
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2A,DENV2/THAILAND/1994/00523/94,1.1070846608357492,1.1415183059541292,1.16552938201229
nnls,thai_map,AA,adj_none,aasub,anchored_capsid_protein_C,DENV2/THAILAND/1994/00523/94,1.121853903677521,1.145032611504063,1.1695041831350932
nnls,thai_map,AA,adj_none,aasub,capsid_protein_C,DENV2/THAILAND/1994/00523/94,1.1449613722019159,1.1683194368069416,1.195571195395738
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS1,DENV2/THAILAND/1994/00523/94,1.1883497299353398,1.2134680676792096,1.23928047425082
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2B,DENV2/THAILAND/1994/00523/94,1.1876066880138794,1.2155251832108398,1.2469233216374174
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4A,DENV2/THAILAND/1994/00523/94,1.1981567822905346,1.225396610130534,1.2502913539488327
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_M,DENV2/THAILAND/1994/00523/94,1.2066805851356892,1.2322139404325154,1.257176859042489
nnls,thai_map,AA,adj_none,aasub,protein_2K,DENV2/THAILAND/1994/00523/94,1.2090782883172828,1.2328981251183468,1.2594604390388533
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS3,DENV2/THAILAND/1994/00523/94,1.2189713793143917,1.2399944023812046,1.2689740971456018
nnls,thai_map,AA,adj_none,aasub,protein_pr,DENV2/THAILAND/1994/00523/94,1.2103382835435577,1.2408963693986133,1.269099165862488
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_precursor_M,DENV2/THAILAND/1994/00523/94,1.2164586624171838,1.2472207928538723,1.2733740449245716
nnls,thai_map,AA,adj_none,aasub,RNA-dependent_RNA_polymerase_NS5,DENV2/THAILAND/1994/00523/94,1.2234833291129854,1.2605743664754279,1.2868827096191175
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2A,DENV2/THAILAND/1994/01414/94,0.42907811686817554,0.5552736738465058,0.6933273224555091
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS3,DENV2/THAILAND/1994/01414/94,1.1859599298317636,1.335001754471901,1.5074915578344787
nnls,thai_map,AA,adj_none,aasub,RNA-dependent_RNA_polymerase_NS5,DENV2/THAILAND/1994/01414/94,1.3127853664540532,1.460225151323161,1.4909797659436173
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_precursor_M,DENV2/THAILAND/1994/01414/94,1.4592427519341884,1.5024597977047733,1.565900597329415
nnls,thai_map,AA,adj_none,aasub,protein_pr,DENV2/THAILAND/1994/01414/94,1.4540801383075033,1.5057043265816374,1.558789495056447
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4B,DENV2/THAILAND/1994/01414/94,1.332487955853379,1.5536745349902465,1.726473167923261
nnls,thai_map,AA,adj_none,aasub,envelope_protein_E,DENV2/THAILAND/1994/01414/94,1.6012041360316336,1.6316988511202717,1.6682080787376299
nnls,thai_map,AA,adj_none,aasub,anchored_capsid_protein_C,DENV2/THAILAND/1994/01414/94,1.64227051067722,1.6726720428526298,1.7069993453062686
nnls,thai_map,AA,adj_none,aasub,capsid_protein_C,DENV2/THAILAND/1994/01414/94,1.6666226624232028,1.6963292492383193,1.7310259342041143
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2B,DENV2/THAILAND/1994/01414/94,1.7134457220311328,1.7445799519512326,1.7857280920360359
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4A,DENV2/THAILAND/1994/01414/94,1.714586741717774,1.7500387080810103,1.788004607147808
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_M,DENV2/THAILAND/1994/01414/94,1.7282900252623417,1.7595429855290998,1.7966373410358036
nnls,thai_map,AA,adj_none,aasub,protein_2K,DENV2/THAILAND/1994/01414/94,1.7281659807844925,1.763439270388688,1.8022122031780796
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS1,DENV2/THAILAND/1994/01414/94,1.7318994025090841,1.767561367341443,1.803890277662179
nnls,thai_map,AA,adj_none,aasub,anchored_capsid_protein_C,DENV2/THAILAND/1995/00773/95,0.44809978596869326,0.4810301719458445,0.5050319433065078
nnls,thai_map,AA,adj_none,aasub,capsid_protein_C,DENV2/THAILAND/1995/00773/95,0.46531116357856406,0.49365882524567384,0.5185652843913033
nnls,thai_map,AA,adj_none,aasub,envelope_protein_E,DENV2/THAILAND/1995/00773/95,0.4851586184284008,0.5071155131248903,0.5298675752026512
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2A,DENV2/THAILAND/1995/00773/95,0.5399283661951944,0.5666575670318544,0.5959144102942355
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS1,DENV2/THAILAND/1995/00773/95,0.6133484650657817,0.6394475829512571,0.6710673274364445
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4B,DENV2/THAILAND/1995/00773/95,0.6164624898969289,0.6400585973826605,0.6663038992503973
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2B,DENV2/THAILAND/1995/00773/95,0.6126296434110953,0.641436035515526,0.6724560680997752
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4A,DENV2/THAILAND/1995/00773/95,0.6240176114167597,0.6467722701271653,0.670620029060632
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_M,DENV2/THAILAND/1995/00773/95,0.6335345883540506,0.6574600664185566,0.6816465459540164
nnls,thai_map,AA,adj_none,aasub,protein_2K,DENV2/THAILAND/1995/00773/95,0.6370716299878278,0.6589935723504645,0.6856306836410252
nnls,thai_map,AA,adj_none,aasub,protein_pr,DENV2/THAILAND/1995/00773/95,0.6439716848501397,0.6656718325077116,0.6931393318054445
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS3,DENV2/THAILAND/1995/00773/95,0.6414283529812378,0.6658126596229921,0.6967914876074033
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_precursor_M,DENV2/THAILAND/1995/00773/95,0.6498681382892983,0.6714868788621629,0.6977703819906136
nnls,thai_map,AA,adj_none,aasub,RNA-dependent_RNA_polymerase_NS5,DENV2/THAILAND/1995/00773/95,0.6515751853294587,0.6831688722221424,0.718564758267135
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2A,DENV2/THAILAND/1995/00775/95,0.7442073128292683,0.8137843442324368,0.9500193853632724
nnls,thai_map,AA,adj_none,aasub,protein_pr,DENV2/THAILAND/1995/00775/95,0.8509503292961856,0.8819656361216226,0.9112878241717939
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_precursor_M,DENV2/THAILAND/1995/00775/95,0.869052910722886,0.9018830255987531,0.9357428323423476
nnls,thai_map,AA,adj_none,aasub,capsid_protein_C,DENV2/THAILAND/1995/00775/95,0.9569498808932904,0.9852735268225815,1.0107122528289576
nnls,thai_map,AA,adj_none,aasub,envelope_protein_E,DENV2/THAILAND/1995/00775/95,0.9427225685083849,0.9868237659375166,1.026516053335346
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS1,DENV2/THAILAND/1995/00775/95,0.9981024080924942,1.0282837268830383,1.056816799584074
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4B,DENV2/THAILAND/1995/00775/95,1.0020044832573667,1.0293626444722448,1.0618801132554958
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2B,DENV2/THAILAND/1995/00775/95,1.0049752165263017,1.032154241686501,1.066195013932006
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_M,DENV2/THAILAND/1995/00775/95,1.020570871748877,1.0478682249734876,1.0771479260241343
nnls,thai_map,AA,adj_none,aasub,protein_2K,DENV2/THAILAND/1995/00775/95,1.0254759074079112,1.051082455040277,1.0811446369720201
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS3,DENV2/THAILAND/1995/00775/95,1.0307966803339763,1.0569194039847198,1.0849720781072532
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4A,DENV2/THAILAND/1995/00775/95,1.107701287799971,1.1335009681395767,1.1653119329908117
nnls,thai_map,AA,adj_none,aasub,RNA-dependent_RNA_polymerase_NS5,DENV2/THAILAND/1995/00775/95,1.1177489989157126,1.1482909362231686,1.1814153917676022
nnls,thai_map,AA,adj_none,aasub,anchored_capsid_protein_C,DENV2/THAILAND/1995/00775/95,1.1647387725877927,1.2014264354385324,1.2422519593028571
nnls,thai_map,AA,adj_none,aasub,RNA-dependent_RNA_polymerase_NS5,DENV2/THAILAND/1995/00976/95,0.6792030818698482,0.7630363139942349,0.8428721985859164
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_precursor_M,DENV2/THAILAND/1995/00976/95,1.1590876918061033,1.1981916921898832,1.2367316097977281
nnls,thai_map,AA,adj_none,aasub,protein_pr,DENV2/THAILAND/1995/00976/95,1.1584842816023415,1.2006909294871244,1.2394458668268316
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2A,DENV2/THAILAND/1995/00976/95,1.1798777901993396,1.2173962501596418,1.2605599679861625
nnls,thai_map,AA,adj_none,aasub,envelope_protein_E,DENV2/THAILAND/1995/00976/95,1.320858699827065,1.3638372817990825,1.4029360072402957
nnls,thai_map,AA,adj_none,aasub,anchored_capsid_protein_C,DENV2/THAILAND/1995/00976/95,1.3710022212330466,1.4019899900877966,1.441054465842409
nnls,thai_map,AA,adj_none,aasub,capsid_protein_C,DENV2/THAILAND/1995/00976/95,1.3933452686259256,1.4281508998320052,1.4636790429239985
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS1,DENV2/THAILAND/1995/00976/95,1.4400826008738046,1.4728701289860675,1.5080355806806232
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4B,DENV2/THAILAND/1995/00976/95,1.4386941921857608,1.4746142419173203,1.511255428647336
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2B,DENV2/THAILAND/1995/00976/95,1.4409967061917575,1.4758968366849152,1.5134187105870822
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4A,DENV2/THAILAND/1995/00976/95,1.448190234977916,1.4860370951162072,1.5216579625011029
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_M,DENV2/THAILAND/1995/00976/95,1.4573273471620203,1.4918315640915556,1.5289323759724711
nnls,thai_map,AA,adj_none,aasub,protein_2K,DENV2/THAILAND/1995/00976/95,1.457186114392417,1.4929209540924009,1.5295936777193297
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS3,DENV2/THAILAND/1995/00976/95,1.4686260477180375,1.5010587169474638,1.5314979469271277
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4B,DENV2/THAILAND/1995/01656/95,0.45138070840468386,0.5206283588306662,0.5866645860802369
nnls,thai_map,AA,adj_none,aasub,envelope_protein_E,DENV2/THAILAND/1995/01656/95,0.5467729969672446,0.5740786305010509,0.6076595356803313
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS1,DENV2/THAILAND/1995/01656/95,0.5616565449789847,0.6091967531849796,0.6776206323144984
nnls,thai_map,AA,adj_none,aasub,anchored_capsid_protein_C,DENV2/THAILAND/1995/01656/95,0.5888881536422427,0.6136335340987256,0.6465092538661772
nnls,thai_map,AA,adj_none,aasub,capsid_protein_C,DENV2/THAILAND/1995/01656/95,0.6137345651142843,0.6384325789167539,0.6686608677743386
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_M,DENV2/THAILAND/1995/01656/95,0.627599782213535,0.6563770376570776,0.739715812544244
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2B,DENV2/THAILAND/1995/01656/95,0.6589520081839826,0.689039996896982,0.7189982558377128
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4A,DENV2/THAILAND/1995/01656/95,0.6691891449221121,0.6911992345453943,0.7185753438959622
nnls,thai_map,AA,adj_none,aasub,protein_2K,DENV2/THAILAND/1995/01656/95,0.6817131046541758,0.7042614793303588,0.7339249937180841
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2A,DENV2/THAILAND/1995/01656/95,0.6726796536070709,0.7042970238750892,0.8196151881927116
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS3,DENV2/THAILAND/1995/01656/95,0.6889489190520479,0.7107380370796561,0.7402220921327235
nnls,thai_map,AA,adj_none,aasub,protein_pr,DENV2/THAILAND/1995/01656/95,0.6887986121293966,0.7121538030192213,0.7406100154994029
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_precursor_M,DENV2/THAILAND/1995/01656/95,0.6955203343892655,0.7177547050539694,0.7447498247924407
nnls,thai_map,AA,adj_none,aasub,RNA-dependent_RNA_polymerase_NS5,DENV2/THAILAND/1995/01656/95,0.7794003757971466,0.8063726465041858,0.8337924604946041
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_precursor_M,DENV2/THAILAND/1995/01800/95,0.7027159037773314,0.7279754837691104,0.7576563349506067
nnls,thai_map,AA,adj_none,aasub,protein_pr,DENV2/THAILAND/1995/01800/95,0.7032964121194528,0.7301882026232092,0.7586596532567302
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2B,DENV2/THAILAND/1995/01800/95,0.7470063042694282,0.7864505966959736,0.8189032469329438
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4B,DENV2/THAILAND/1995/01800/95,0.8266766074015308,0.8662086637808171,0.9040644586045683
nnls,thai_map,AA,adj_none,aasub,envelope_protein_E,DENV2/THAILAND/1995/01800/95,0.8703803893326307,0.8933747544998335,0.9242042224652374
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4A,DENV2/THAILAND/1995/01800/95,0.8969516037824684,0.9272504220665343,0.9695590296434309
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2A,DENV2/THAILAND/1995/01800/95,0.9048558822403706,0.9307860975056637,0.9540247150005157
nnls,thai_map,AA,adj_none,aasub,anchored_capsid_protein_C,DENV2/THAILAND/1995/01800/95,0.9133346699412521,0.9357854586579262,0.956978523306133
nnls,thai_map,AA,adj_none,aasub,capsid_protein_C,DENV2/THAILAND/1995/01800/95,0.936241894371516,0.9573309275880819,0.982611692080105
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS1,DENV2/THAILAND/1995/01800/95,0.9781408157294498,1.0056413399738013,1.0312686748569837
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS3,DENV2/THAILAND/1995/01800/95,0.9786480251535816,1.0151290138382436,1.0552130420258832
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_M,DENV2/THAILAND/1995/01800/95,0.9992913732764563,1.02230756101079,1.046377233041027
nnls,thai_map,AA,adj_none,aasub,protein_2K,DENV2/THAILAND/1995/01800/95,0.99946756241442,1.0246563695487763,1.0486636670751133
nnls,thai_map,AA,adj_none,aasub,RNA-dependent_RNA_polymerase_NS5,DENV2/THAILAND/1995/01800/95,1.022485923072552,1.051844943755698,1.0799429940437921
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2A,DENV2/THAILAND/1996/00024/96,1.0051716277961285,1.0761753112809944,1.2157761868741757
nnls,thai_map,AA,adj_none,aasub,capsid_protein_C,DENV2/THAILAND/1996/00024/96,1.2156103248730465,1.2445552488148015,1.2759516099390051
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4B,DENV2/THAILAND/1996/00024/96,1.2609457360394178,1.2891946624808006,1.3249458637381217
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2B,DENV2/THAILAND/1996/00024/96,1.261362594107482,1.2896104114118123,1.322992769272168
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS1,DENV2/THAILAND/1996/00024/96,1.2578555192657455,1.291586223278217,1.3284576517383375
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_M,DENV2/THAILAND/1996/00024/96,1.2739865518576683,1.3071989335655305,1.3437064378768018
nnls,thai_map,AA,adj_none,aasub,protein_2K,DENV2/THAILAND/1996/00024/96,1.278896730280318,1.3102481143110314,1.3447222269815429
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS3,DENV2/THAILAND/1996/00024/96,1.28956622530718,1.3171541580432868,1.3516962448835497
nnls,thai_map,AA,adj_none,aasub,envelope_protein_E,DENV2/THAILAND/1996/00024/96,1.293164802079923,1.340373455818325,1.3788898838038812
nnls,thai_map,AA,adj_none,aasub,protein_pr,DENV2/THAILAND/1996/00024/96,1.3220649932012107,1.3494154995925722,1.3877874566881712
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_precursor_M,DENV2/THAILAND/1996/00024/96,1.320971528296215,1.350745670330042,1.391040151460491
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4A,DENV2/THAILAND/1996/00024/96,1.3584677848506324,1.395280923481569,1.4311911331691571
nnls,thai_map,AA,adj_none,aasub,RNA-dependent_RNA_polymerase_NS5,DENV2/THAILAND/1996/00024/96,1.3823789991192448,1.4111959433310814,1.4478124775647854
nnls,thai_map,AA,adj_none,aasub,anchored_capsid_protein_C,DENV2/THAILAND/1996/00024/96,1.4258723916105174,1.462399593650221,1.5062362462109125
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2A,DENV2/THAILAND/1996/01163/96,0.877627072215218,0.9453879391759474,1.0696958293905137
nnls,thai_map,AA,adj_none,aasub,envelope_protein_E,DENV2/THAILAND/1996/01163/96,1.0464450389423077,1.0771948885477927,1.1126846549007925
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS1,DENV2/THAILAND/1996/01163/96,0.9101902419743897,1.1167342418043802,1.2944885345796209
nnls,thai_map,AA,adj_none,aasub,capsid_protein_C,DENV2/THAILAND/1996/01163/96,1.1130157463286792,1.1388217999152086,1.1724694592966283
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4B,DENV2/THAILAND/1996/01163/96,1.1556254281371774,1.1848193908672715,1.2199966660035164
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2B,DENV2/THAILAND/1996/01163/96,1.1614730857323956,1.1869837801445815,1.2206960400089946
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_M,DENV2/THAILAND/1996/01163/96,1.1767165394472663,1.2016316105623976,1.234828330004675
nnls,thai_map,AA,adj_none,aasub,protein_2K,DENV2/THAILAND/1996/01163/96,1.17631073746869,1.2043889485075616,1.2358752936811288
nnls,thai_map,AA,adj_none,aasub,protein_pr,DENV2/THAILAND/1996/01163/96,1.1845666214736186,1.2128848780028538,1.244212219312264
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS3,DENV2/THAILAND/1996/01163/96,1.1923606242052962,1.2136516538045146,1.2451931223882249
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_precursor_M,DENV2/THAILAND/1996/01163/96,1.1895548455753746,1.218418557150103,1.247044482933367
nnls,thai_map,AA,adj_none,aasub,RNA-dependent_RNA_polymerase_NS5,DENV2/THAILAND/1996/01163/96,1.1973284153797037,1.2257500042214877,1.2535404381538293
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4A,DENV2/THAILAND/1996/01163/96,1.2647785567280083,1.2875506124335534,1.3239644548700258
nnls,thai_map,AA,adj_none,aasub,anchored_capsid_protein_C,DENV2/THAILAND/1996/01163/96,1.3199261120397425,1.358810618811375,1.39771983251793
nnls,thai_map,AA,adj_none,aasub,anchored_capsid_protein_C,DENV2/THAILAND/1996/01175/96,0,0,0
nnls,thai_map,AA,adj_none,aasub,capsid_protein_C,DENV2/THAILAND/1996/01175/96,0,0,0
nnls,thai_map,AA,adj_none,aasub,envelope_protein_E,DENV2/THAILAND/1996/01175/96,0,0,0
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_M,DENV2/THAILAND/1996/01175/96,0,0,0
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_precursor_M,DENV2/THAILAND/1996/01175/96,0,0,0
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS1,DENV2/THAILAND/1996/01175/96,0,0,0
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2A,DENV2/THAILAND/1996/01175/96,0,0,0
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2B,DENV2/THAILAND/1996/01175/96,0,0,0
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS3,DENV2/THAILAND/1996/01175/96,0,0,0
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4A,DENV2/THAILAND/1996/01175/96,0,0,0
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4B,DENV2/THAILAND/1996/01175/96,0,0,0
nnls,thai_map,AA,adj_none,aasub,protein_2K,DENV2/THAILAND/1996/01175/96,0,0,0
nnls,thai_map,AA,adj_none,aasub,protein_pr,DENV2/THAILAND/1996/01175/96,0,0,0
nnls,thai_map,AA,adj_none,aasub,RNA-dependent_RNA_polymerase_NS5,DENV2/THAILAND/1996/01175/96,0,0,0
nnls,thai_map,AA,adj_none,aasub,capsid_protein_C,DENV2/THAILAND/1996/01309/96,0.13474659977247844,0.16535140474017754,0.19004027072438343
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS1,DENV2/THAILAND/1996/01309/96,0.18095724347098507,0.20984201748154613,0.2370791309650832
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2B,DENV2/THAILAND/1996/01309/96,0.17986345806566634,0.21297810362102182,0.2380978430051581
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4B,DENV2/THAILAND/1996/01309/96,0.17908518488585196,0.2131759093447505,0.2326087851211765
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_M,DENV2/THAILAND/1996/01309/96,0.1984280476681847,0.22857214709849172,0.25439495933785716
nnls,thai_map,AA,adj_none,aasub,protein_2K,DENV2/THAILAND/1996/01309/96,0.2040200351433909,0.23104552177417004,0.2543999037958439
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS3,DENV2/THAILAND/1996/01309/96,0.21056949602777597,0.23689876968092824,0.2623496592564624
nnls,thai_map,AA,adj_none,aasub,envelope_protein_E,DENV2/THAILAND/1996/01309/96,0.2235091358967541,0.256165952623442,0.2887721524848335
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_precursor_M,DENV2/THAILAND/1996/01309/96,0.2441400290746475,0.27307706086704686,0.3017233118731142
nnls,thai_map,AA,adj_none,aasub,protein_pr,DENV2/THAILAND/1996/01309/96,0.2465299785051693,0.273350629979341,0.300798492533324
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4A,DENV2/THAILAND/1996/01309/96,0.2868655184450674,0.31537704720359117,0.3365020646907986
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2A,DENV2/THAILAND/1996/01309/96,0.2982000139177352,0.3260955573748127,0.3559452823965007
nnls,thai_map,AA,adj_none,aasub,RNA-dependent_RNA_polymerase_NS5,DENV2/THAILAND/1996/01309/96,0.29958113574246004,0.3283704499544773,0.3609157073706819
nnls,thai_map,AA,adj_none,aasub,anchored_capsid_protein_C,DENV2/THAILAND/1996/01309/96,0.3491556068413367,0.3795853805055608,0.42219346186318546
nnls,thai_map,AA,adj_none,aasub,envelope_protein_E,DENV2/THAILAND/1996/02561/96,1.057063517766042,1.0918909756518373,1.1183569699178908
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2A,DENV2/THAILAND/1996/02561/96,1.2812242505710438,1.3186888603431113,1.3497223769707611
nnls,thai_map,AA,adj_none,aasub,anchored_capsid_protein_C,DENV2/THAILAND/1996/02561/96,1.2921242073164318,1.323261307189494,1.3518413900960313
nnls,thai_map,AA,adj_none,aasub,RNA-dependent_RNA_polymerase_NS5,DENV2/THAILAND/1996/02561/96,1.3058220682784087,1.3442045202435446,1.378609755164597
nnls,thai_map,AA,adj_none,aasub,capsid_protein_C,DENV2/THAILAND/1996/02561/96,1.3165300546982892,1.345577767919984,1.3764905943053003
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS1,DENV2/THAILAND/1996/02561/96,1.3613334087489515,1.3891252990708978,1.4211359928269625
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4B,DENV2/THAILAND/1996/02561/96,1.3585986323503547,1.39178091417053,1.4212276649087694
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2B,DENV2/THAILAND/1996/02561/96,1.3584156990767005,1.3930947755100185,1.424314064135403
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4A,DENV2/THAILAND/1996/02561/96,1.3632248848371225,1.3996419408680292,1.4301341019897045
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_M,DENV2/THAILAND/1996/02561/96,1.3751292516380118,1.409876687999105,1.4406787959417051
nnls,thai_map,AA,adj_none,aasub,protein_2K,DENV2/THAILAND/1996/02561/96,1.3815517121778131,1.4121781313379822,1.4429580762002518
nnls,thai_map,AA,adj_none,aasub,protein_pr,DENV2/THAILAND/1996/02561/96,1.3857128056326626,1.4168687547056178,1.4474383985208394
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS3,DENV2/THAILAND/1996/02561/96,1.3861940806544677,1.4196407572470857,1.450578331469631
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_precursor_M,DENV2/THAILAND/1996/02561/96,1.3912019148785553,1.4228140915276097,1.4558636670029281
nnls,thai_map,AA,adj_none,aasub,anchored_capsid_protein_C,DENV2/THAILAND/1997/05107/97,0,0,4.2755578410100557e-4
nnls,thai_map,AA,adj_none,aasub,capsid_protein_C,DENV2/THAILAND/1997/05107/97,0,0,0.02438799685563859
nnls,thai_map,AA,adj_none,aasub,envelope_protein_E,DENV2/THAILAND/1997/05107/97,0,0,0
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2A,DENV2/THAILAND/1997/05107/97,0,0,0
nnls,thai_map,AA,adj_none,aasub,RNA-dependent_RNA_polymerase_NS5,DENV2/THAILAND/1997/05107/97,0,0,0.03267665139062219
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4B,DENV2/THAILAND/1997/05107/97,0.016559533627809556,0.04423821262442806,0.07273508854813364
